transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,weekday,income_expense
T00652,U020,2022-01-07,Expense,Food,120.0,UPI,Ahmedabad,,2022.0,1.0,7.0,Friday,Expense
T02389,U050,,Expense,Entertainment,456.0,Bank transfer,pune,Course fee,,,,,Expense
T02195,U152,,Expense,Utilities,355.0,Cash,kolkata,,,,,,Expense
T08417,U024,,Expense,Food,1263.0,Cardd,Jaipur,Doctor visit,,,,,Expense
T03594,U022,,Income,Other income,49608.0,UPI,Chennai,Course fee,,,,,Income
T12246,U052,,Expense,Rent,773.0,Bank transfer,Hyderabad,eWrMW9bNMQxu,,,,,Expense
T07821,U011,,Income,Other income,40554.0,Cash,delhi,Dinner at resto late,,,,,Income
T06068,U049,,Expense,Travel,1636.0,Bank transfer,Lucknow,Monthly rent,,,,,Expense
T05286,U137,,Expense,Others,277.0,UPI,Hyderabad,Netflix subscription,,,,,Expense
T14120,U055,,Expense,Food,1621.0,Card,chennai,Grocery shopping,,,,,Expense
T02845,U010,,Expense,Travel,172.0,Cash,Bengaluru,Paid electricity bill,,,,,Expense
T03492,U135,,Expense,Food,259.0,Bank transfer,pune,Doctor visit,,,,,Expense
T11341,U120,,Expense,Utilities,1165.0,Cash,Pune,Monthly rent via app,,,,,Expense
T06360,U087,,Expense,Rent,407.0,UPI,Lucknow,Netflix subscription,,,,,Expense
T00801,U111,,Income,Salary,41039.0,Cah,Delhi,Gift,,,,,Income
T07257,U091,2022-12-01,Expense,Entertainment,606.0,Cash,Jaipur,Grocery shopping late,2022.0,12.0,1.0,Thursday,Expense
T02002,U104,2022-05-08,Expense,Rent,308.0,Cash,Jaipur,Salary,2022.0,5.0,8.0,Sunday,Expense
T13321,U062,2020-11-17,Expense,Savings,1954.0,Card,Hyderabad,Paid electricity bill,2020.0,11.0,17.0,Tuesday,Expense
T09380,U075,2021-04-27,Expense,Utilities,-716.0,UPI,Jaipur,Grocery shopping late,2021.0,4.0,27.0,Tuesday,Expense
T12669,U039,2022-05-23,Expense,Rent,1250.0,Card,Hyderabad,Salary via app,2022.0,5.0,23.0,Monday,Expense
T09120,U037,,Income,Other income,72844.0,Bank transfer,Mumbai,Netflix subscription ,,,,,Income
T01310,U052,,Expense,Rent,502.0,Card,Lucknow,Doctor visit,,,,,Expense
T08155,U143,,Expense,Utilities,233.0,Bank transfer,Mumbai,Uber to office,,,,,Expense
T01352,U143,,Expense,Entertainment,573.0,Bank transfer,Ahmedabad,Doctor visit ,,,,,Expense
T10397,U010,,Income,Other income,37809.0,Card,Jaipur,Netflix subscription,,,,,Income
T09070,U046,,Expense,Savings,67.0,UPI,Chennai,Paid electricity bill via app,,,,,Expense
T08404,U043,,Expense,Savings,4098.0,Cash,Bengaluru,Paid electricity bill,,,,,Expense
T14857,U084,,Income,Bonus,54536.0,Card,Lucknow,Gift late,,,,,Income
T04120,U137,,Expense,Food,3889.0,UPI,Hyderabad,Monthly rent,,,,,Expense
T13042,U087,,Income,Bonus,71123.0,Card,Pune,,,,,,Income
T14154,U137,2020-08-24,Expense,Food,367.0,Bank transfer,Mumbai,,2020.0,8.0,24.0,Monday,Expense
T02575,U177,,Expense,Rent,301.0,UPI,Chennai,,,,,,Expense
T10087,U100,,Expense,Others,144.0,UPI,Lucknow,Course fee ,,,,,Expense
T05517,U111,,Expense,Travel,564.0,Card,Pune,Gift late,,,,,Expense
T09173,U003,2019-12-29,Expense,Rent,527.0,UPI,Chennai,Doctor visit via app,2019.0,12.0,29.0,Sunday,Expense
T10464,U113,,Income,Other income,58229.0,Cash,Pune,Dinner at resto,,,,,Income
T09015,U111,,Expense,Entertainment,482.0,Bank transfer,Hyderabad,Grocery shopping cash,,,,,Expense
T06497,U151,,Expense,Travel,915.0,Nan,CHENNAI,Grocery shopping,,,,,Expense
T10519,U160,,Expense,Entertainment,55.0,UPI,Mumbai,Grocery shopping,,,,,Expense
T13629,U081,,Expense,Food,868.0,Cash,,Uber to office,,,,,Expense
T12318,U090,2020-01-12,Expense,Rent,197.0,Card,Kolkata,Gift,2020.0,1.0,12.0,Sunday,Expense
T12898,U106,,Expense,Travel,1740.0,UPI,Jaipur,Paid electricity bill,,,,,Expense
T02698,U001,2020-01-16,Income,Salary,44962.0,Card,Pune,,2020.0,1.0,16.0,Thursday,Income
T01423,U173,,Expense,Food,405.0,Bank transfer,Bengaluru,,,,,,Expense
T00049,U168,2019-12-20,Expense,Rent,327.0,Bank transfer,Lucknow,Paid electricity bill,2019.0,12.0,20.0,Friday,Expense
T11200,U063,2019-12-17,Expense,Food,751.0,Bank transfer,Chennai,Gift via app,2019.0,12.0,17.0,Tuesday,Expense
T04221,U019,,Expense,Rent,1411.0,UPI,Jaipur,,,,,,Expense
T10408,U003,2021-08-18,Expense,Rent,805.0,Bank transfer,Kolkata,Monthly rent,2021.0,8.0,18.0,Wednesday,Expense
T04300,U005,,Expense,Food,353.0,Card,Ahmedabad,Doctor visit,,,,,Expense
T00417,U064,,Expense,Food,81.0,Card,Ahmedabad,Doctor visit,,,,,Expense
T00694,U099,,Expense,Health,134.0,UPI,Lucknow,Gift cash,,,,,Expense
T02459,U084,,Expense,Travel,326.0,Cash,Ahmedabad,Course fee ,,,,,Expense
T01426,U019,,Expense,Rent,224.0,Nan,Kolkata,Grocery shopping,,,,,Expense
T12149,U161,2020-11-25,Expense,Food,1213.0,UPI,Hyderabad,Paid electricity bill ,2020.0,11.0,25.0,Wednesday,Expense
T14569,U047,,Income,Salary,55968.0,Bank transfer,Chennai,Ir2rUxNDxxgIrUTkx,,,,,Income
T07739,U100,,Expense,Savings,120.0,Cash,Lucknow,Dinner at resto,,,,,Expense
T10477,U130,,Expense,Travel,439.0,Card,Pune,JcRW6NJqROWLvbQ3j1sX,,,,,Expense
T04969,U064,2021-06-11,Expense,Rent,718.0,UPI,Kolkata,Uber to office,2021.0,6.0,11.0,Friday,Expense
T07901,U062,,Expense,Travel,947.0,Bank transfer,Kolkata,Netflix subscription,,,,,Expense
T02139,U186,,Expense,Health,1539.0,Cash,Kolkata,Grocery shopping,,,,,Expense
T10926,U141,,Income,Other income,60472.0,Bank transfer,mumbai,Gift ,,,,,Income
T03009,U103,,Income,Other income,57860.0,Bank transfer,Mumbai,KPFOm8pqfpqkbz,,,,,Income
T13082,U064,,Expense,Food,320.0,Card,Pune,Doctor visit,,,,,Expense
T04113,U099,,Expense,Food,184.0,Cash,Mumbai,Uber to office cash,,,,,Expense
T02764,U129,,Expense,Food,1851.0,Card,Jaipur,Monthly rent,,,,,Expense
T07623,U107,,Expense,Rent,1014.0,Bank transfer,Delhi,Monthly rent,,,,,Expense
T10299,U111,,Expense,Food,395.0,Cash,Lucknow,Grocery shopping,,,,,Expense
T08796,U058,,Expense,Rent,224.0,UPI,Bengaluru,,,,,,Expense
T11093,U062,,Expense,Food,184.0,Card,Bengaluru,Dinner at resto,,,,,Expense
T11176,U150,,Expense,Rent,55.0,Cash,Mumbai,Paid electricity bill via app,,,,,Expense
T01472,U129,,Expense,Food,3394.0,Cash,Lucknow,Salary,,,,,Expense
T14416,U086,,Expense,Travel,303.0,Cash,Lucknow,Monthly rent via app,,,,,Expense
T08604,U190,,Expense,Rent,31.0,UPI,Delhi,Course fee ,,,,,Expense
T06580,U058,,Income,Nan,63006.0,Cash,Bengaluru,,,,,,Income
T09873,U027,,Income,Other income,52018.0,Cash,Chennai,Gift ,,,,,Income
T04399,U074,,Expense,Entertainment,377.0,Cash,Hyderabad,Doctor visit,,,,,Expense
T03136,U053,,Expense,Ren,167.0,Cash,Chennai,Netflix subscription via app,,,,,Expense
T01578,U056,,Expense,Education,210.0,Bank transfer,Hyderabad,Salary,,,,,Expense
T14373,U140,,Expense,Rent,322.0,Bank transfer,Chennai,Gift,,,,,Expense
T13857,U001,,Income,Bonus,72610.0,Cash,Jaipur,Salary,,,,,Income
T08126,U030,,Expense,Utilities,305.0,Cash,Kolkata,Paid electricity bill,,,,,Expense
T14646,U087,,Expense,Food,615.0,Bank transfer,hyderabad,Monthly rent,,,,,Expense
T08588,U097,,Expense,Education,835.0,Bank transfer,Hyderabad,Monthly rent,,,,,Expense
T14774,U181,,Income,Other income,69271.0,UPI,Hyderabad,Netflix subscription,,,,,Income
T03777,U024,,Expense,Food,5478.0,Bank rtansfer,Hyderabad,Uber to office,,,,,Expense
T10237,U184,,Expense,Food,341.0,UPI,Ahmedabad,Monthly rent,,,,,Expense
T13877,U092,2019-01-02,Expense,Travel,379.0,Cash,Chennai,,2019.0,1.0,2.0,Wednesday,Expense
T00105,U079,2019-04-21,Income,Other income,51348.0,UPI,Mumbai,Grocery shopping,2019.0,4.0,21.0,Sunday,Income
T10161,U136,,Expense,Food,234.0,Bank transfer,Ahmedabad,Monthly rent,,,,,Expense
T00183,U173,,Expense,Savings,167.0,Bank transfer,Mumbai,Netflix subscription ,,,,,Expense
T04689,U097,2019-11-17,Expense,Rent,6321.0,UPI,Pune,Gift,2019.0,11.0,17.0,Sunday,Expense
T08017,U063,,Expense,Travel,2193.0,Cash,PUNE,Gift,,,,,Expense
T00881,U060,,Expense,Rent,1742.0,Cash,Pune,Monthly rent,,,,,Expense
T06641,U004,,Expense,Others,103.0,UPI,Chennai,,,,,,Expense
T04181,U114,,Expense,Eucation,133.0,Bank transfer,Lucknow,Gift,,,,,Expense
T05235,U060,,Expense,Food,104.0,Cash,Pune,Monthly rent,,,,,Expense
T03033,U159,,Income,Other income,75524.0,UPI,Kolkata,MsqFiopeHqSZulso18D,,,,,Income
T11193,U108,,Income,Other income,49424.0,Cash,Ahmedabad,Dinner at resto via app,,,,,Income
T08750,U175,,Expense,Food,982.0,Cash,Hyderabad,1aYRWPw8jYkOUyt3,,,,,Expense
T08061,U184,,Expense,Food,2321.0,Cash,Jaipur,Grocery shopping,,,,,Expense
T06038,U174,,Expense,Travel,669.0,UPI,Chennai,Monthly rent,,,,,Expense
T11521,U025,,Expense,Travel,618.0,Cash,Jaipur,Uber to office,,,,,Expense
T08924,U191,,Expense,Retn,456.0,UPI,Pune,Uber to office,,,,,Expense
T13815,U014,,Expense,Travel,16.0,Cash,Pune,Grocery shopping cash,,,,,Expense
T09181,U076,,Expense,Entertainment,153.0,Cash,,Doctor visit via app,,,,,Expense
T14191,U074,,Expense,Rent,784.0,Card,,Doctor visit,,,,,Expense
T01606,U104,,Expense,Food,3112.0,Bank transfer,Delhi,,,,,,Expense
T04387,U169,,Income,Bonus,77997.0,Card,Delhi,Netflix subscription,,,,,Income
T12768,U174,,Expense,Savings,182.0,UPI,Jaipur,,,,,,Expense
T06998,U093,,Expense,Rent,,Bank transfer,Pune,Dinner at resto,,,,,Expense
T09297,U027,,Expense,Others,272.0,Bank transfer,Ahmedabad,,,,,,Expense
T14560,U013,,Expense,Travel,280.0,Cash,Hyderabad,Uber to office,,,,,Expense
T11033,U013,2021-01-09,Expense,Food,433.0,UPI,chennai,Doctor visit cash,2021.0,1.0,9.0,Saturday,Expense
T08711,U177,2020-08-07,Expense,Entertainment,257.0,Cash,Pune,Uber to office late,2020.0,8.0,7.0,Friday,Expense
T13790,U142,,Income,Salary,56750.0,Cash,Chennai,Course fee cash,,,,,Income
T11531,U070,,Expense,Rent,128.0,UPI,,Course fee late,,,,,Expense
T05450,U076,2022-12-26,Expense,Rent,-729.0,Card,,Salary,2022.0,12.0,26.0,Monday,Expense
T07028,U103,,Expense,Food,92.0,UPI,Kolkata,Grocery shopping late,,,,,Expense
T07679,U131,,Expense,Rent,269.0,Card,Mumbai,Gift,,,,,Expense
T10939,U140,,Expense,Travel,1148.0,Card,Kolkata,Grocery shopping late,,,,,Expense
T04923,U164,,Income,Salary,96877.0,UPI,Jaipur,Netflix subscription ,,,,,Income
T02088,U133,,Expense,Rent,306.0,Bank transfer,Pune,Paid electricity bill,,,,,Expense
T04507,U122,,Expense,Food,236.0,Nan,Ahmedabad,Grocery shopping,,,,,Expense
T07187,U147,,Expense,Utilities,50.0,Card,Mumbai,Uber to office,,,,,Expense
T00677,U186,2019-02-16,Expense,Food,364.0,UPI,Kolkata,Salary ,2019.0,2.0,16.0,Saturday,Expense
T09702,U061,,Expense,Travel,343.0,Cash,Ahmedabad,Netflix subscription,,,,,Expense
T14401,U037,,Expense,Entertainment,436.0,Bank transfer,lucknow,Doctor visit late,,,,,Expense
T04953,U089,,Expense,Foo,463.0,Card,Pune,Gift,,,,,Expense
T04301,U191,,Expense,Rent,1416.0,UPI,,Uber to office late,,,,,Expense
T03824,U121,,Expense,Food,1587.0,Bank transfer,Jaipur,Dinner at resto,,,,,Expense
T06432,U070,,Expense,Food,44.0,Bank transfer,Ahmedabad,Uber to office,,,,,Expense
T01748,U026,,Expense,Rent,611.0,Card,Bengaluru,Dinner at resto,,,,,Expense
T06190,U119,2021-04-23,Expense,Travel,265.0,Nan,Lucknow,Uber to office,2021.0,4.0,23.0,Friday,Expense
T01713,U075,2019-04-11,Expense,Food,100.0,UPI,Lucknow,Uber to office ,2019.0,4.0,11.0,Thursday,Expense
T02077,U013,,Expense,Food,270.0,Cash,Jaipur,Salary,,,,,Expense
T01528,U013,,Expense,Health,534.0,Card,Ahmedabad,Dinner at resto,,,,,Expense
T09476,U190,2019-05-20,Expense,Fod,314.0,Bank transfer,Bengaluru,Monthly rent,2019.0,5.0,20.0,Monday,Expense
T12421,U125,2019-07-15,Expense,Education,875.0,Bank transfer,Chennai,Uber to office,2019.0,7.0,15.0,Monday,Expense
T10406,U189,,Expense,Education,724.0,Card,Jaipur,Dinner at resto,,,,,Expense
T14572,U142,,Expense,Travel,1831.0,Card,Bengaluru,Paid electricity bill,,,,,Expense
T05867,U067,2019-01-07,Expense,Enertainment,537.0,Cash,Ahmedabad,Gift,2019.0,1.0,7.0,Monday,Expense
T05727,U051,2021-12-12,Expense,Food,370.0,Cash,ahmedabad,Doctor visit cash,2021.0,12.0,12.0,Sunday,Expense
T07362,U185,,Expense,Travel,2620.0,Card,Jaipur,,,,,,Expense
T02758,U189,,Expense,Entertainment,91.0,UPI,MUMBAI,Grocery shopping via app,,,,,Expense
T10652,U055,2019-09-23,Expense,Rent,18.0,Bank transfer,Chennai,Doctor visit,2019.0,9.0,23.0,Monday,Expense
T06536,U047,,Income,Other income,42912.0,Card,Pune,Doctor visit,,,,,Income
T14652,U061,,Expense,Savings,957.0,Bank transfer,jaipur,Course fee,,,,,Expense
T11300,U039,2019-03-26,Expense,Travel,2389.0,Card,Chennai,Netflix subscription cash,2019.0,3.0,26.0,Tuesday,Expense
T08014,U069,,Expense,Rent,1343.0,Bank transfer,Pune,Course fee,,,,,Expense
T13085,U177,2020-09-15,Expense,Rent,296.0,Card,Chennai,,2020.0,9.0,15.0,Tuesday,Expense
T05150,U080,,Expense,Food,781.0,Bank transfer,Mumbai,Doctor visit,,,,,Expense
T01529,U090,,Expense,Rent,901.0,Cash,Kolkata,Monthly rent,,,,,Expense
T07920,U004,,Expense,Rent,700.0,Cash,Ahmedabad,Grocery shopping,,,,,Expense
T14790,U033,,Expense,Entertainment,413.0,Bank transfer,Mumbai,Grocery shopping,,,,,Expense
T05580,U073,,Expense,Education,128.0,Card,Lucknow,Course fee,,,,,Expense
T07392,U081,,Expense,Rent,118.0,Card,Mumbai,Course fee,,,,,Expense
T09804,U117,,Expense,Entertainment,3571.0,UPI,Lucknow,Monthly rent,,,,,Expense
T10937,U127,,Income,Bonus,47353.0,Cash,Bengaluru,Uber to office,,,,,Income
T00343,U064,,Expense,Food,149.0,Cash,Pune,Grocery shopping,,,,,Expense
T08802,U123,,Expense,Rent,620.0,Bank transfer,Delhi,Course fee,,,,,Expense
T05691,U023,,Income,Bonus,35291.0,Bank transfer,Hyderabad,Grocery shopping cash,,,,,Income
T06954,U132,,Expense,Utilities,166.0,Bank transfer,Pune,Gift,,,,,Expense
T05799,U024,,Expense,Food,261.0,Bank transfer,Delhi,Paid electricity bill,,,,,Expense
T10138,U103,,Income,Salary,57376.0,Cash,Kolkata,Uber to office ,,,,,Income
T09231,U015,2020-02-23,Expense,Food,1256.0,UPI,Kolkata,Monthly rent,2020.0,2.0,23.0,Sunday,Expense
T01450,U116,,Expense,Food,425.0,Card,Pune,Zka9GqH3rN9Q3wgG8r2,,,,,Expense
T10363,U011,,Expense,Rentt,190.0,Bank transfer,Kolkata,Salary cash,,,,,Expense
T11185,U129,2022-12-28,Expense,Food,377.0,UPI,Chennai,Paid electricity bill late,2022.0,12.0,28.0,Wednesday,Expense
T13046,U066,,Expense,Rent,135.0,Card,Bengaluru,,,,,,Expense
T02535,U046,,Expense,Food,790.0,Card,Jaipur,Uber to office,,,,,Expense
T08597,U042,2019-07-31,Expense,Rent,466.0,Cash,Delhi,Course fee via app,2019.0,7.0,31.0,Wednesday,Expense
T07902,U061,,Expense,Food,57.0,UPI,,Salary,,,,,Expense
T10261,U152,2019-09-04,Expense,Entertainment,,Card,Bengaluru,Salary,2019.0,9.0,4.0,Wednesday,Expense
T14167,U097,,Expense,Food,314.0,Cash,Mumbai,Gift,,,,,Expense
T14236,U083,,Expense,Food,194.0,Bank transfer,Pune,,,,,,Expense
T05980,U041,2022-11-07,Expense,Travel,230.0,Cash,delhi,Paid electricity bill,2022.0,11.0,7.0,Monday,Expense
T12070,U105,,Expense,Savings,2256.0,Card,Ahmedabad,Monthly rent,,,,,Expense
T10011,U129,,Expense,Rent,379.0,Card,Jaipur,Gift via app,,,,,Expense
T07941,U056,,Expense,Food,534.0,Card,Pune,Salary,,,,,Expense
T11372,U012,,Expense,Savigns,2975.0,Card,kolkata,Paid electricity bill,,,,,Expense
T14330,U171,,Expense,Utilities,4525.0,UPI,Mumbai,RaQZQcnqYItrKopFaMY3,,,,,Expense
T05820,U168,2019-02-28,Expense,Food,112.0,UPI,Kolkata,Netflix subscription cash,2019.0,2.0,28.0,Thursday,Expense
T07163,U059,,Expense,Rent,631.0,Cash,,Uber to office,,,,,Expense
T11878,U166,,Expense,Rent,143.0,Cash,Jaipur,Uber to office,,,,,Expense
T05301,U097,,Income,Salary,86939.0,Cash,Ahmedabad,Monthly rent ,,,,,Income
T02636,U140,,Expense,Food,2950.0,Bank transfer,Bengaluru,Paid electricity bill,,,,,Expense
T09340,U106,,Expense,Food,381.0,Bank transfer,Hyderabad,Grocery shopping,,,,,Expense
T14779,U026,,Expense,Entertainment,302.0,Cash,Chennai,Monthly rent,,,,,Expense
T00133,U055,,Expense,Rent,501.0,UPI,,Dinner at resto,,,,,Expense
T00362,U190,,Income,Other income,85300.0,UPI,Mumbai,Gift cash,,,,,Income
T12319,U129,,Expense,Entertainment,172.0,Bank transfer,Pune,Gift ,,,,,Expense
T00329,U062,,Expense,Thers,478.0,UPI,Kolkata,Gift,,,,,Expense
T06978,U179,,Income,Bonus,75882.0,UPI,Ahmedabad,Doctor visit,,,,,Income
T12221,U042,,Expense,Ent,-375.0,UPI,,,,,,,Expense
T11754,U044,,Expense,Otherrs,57.0,Bank transfer,Jaipur,,,,,,Expense
T01381,U048,2020-12-02,Expense,Food,247.0,Cash,Mumbai,Paid electricity bill,2020.0,12.0,2.0,Wednesday,Expense
T08360,U113,,Expense,Food,796.0,Card,mumbai,Gift,,,,,Expense
T12937,U164,,Expense,Entertainment,694.0,Cash,Bengaluru,,,,,,Expense
T08080,U020,,Expense,Travel,134.0,Card,Pune,Grocery shopping,,,,,Expense
T09053,U096,,Expense,Food,727.0,Bank transfer,,Dinner at resto via app,,,,,Expense
T02344,U003,,Expense,Savings,269.0,Bank transfer,Hyderabad,Grocery shopping late,,,,,Expense
T01959,U058,,Income,Other income,21717.0,UPI,Lucknow,Uber to office,,,,,Income
T04170,U002,2022-05-08,Expense,Ofod,50.0,Bank transfer,Kolkata,Grocery shopping,2022.0,5.0,8.0,Sunday,Expense
T11282,U150,2020-05-14,Expense,Others,205.0,Card,Mumbai,,2020.0,5.0,14.0,Thursday,Expense
T10210,U057,,Expense,Utilities,597.0,Bank transfer,Delhi,Gift cash,,,,,Expense
T11658,U070,,Expense,Food,158.0,Card,Bengaluru,Doctor visit,,,,,Expense
T13197,U126,,Expense,Trvel,106.0,Card,Jaipur,,,,,,Expense
T04458,U173,,Expense,Savings,89.0,Card,Mumbai,Doctor visit,,,,,Expense
T10929,U144,,Income,Salary,61033.0,Card,Pune,Paid electricity bill via app,,,,,Income
T08915,U072,,Expense,Rent,991.0,Nan,,Gift,,,,,Expense
T09795,U059,,Expense,Health,262.0,Cash,Mumbai,Paid electricity bill,,,,,Expense
T10174,U118,,Expense,Rent,472.0,Cash,Hyderabad,Paid electricity bill via app,,,,,Expense
T12483,U024,,Expense,Food,944.0,UPI,Jaipur,Grocery shopping cash,,,,,Expense
T07985,U137,2020-03-11,Income,Bonus,62170.0,Cash,Bengaluru,Doctor visit,2020.0,3.0,11.0,Wednesday,Income
T08516,U107,,Expense,Utilities,534.0,Card,Kolkata,40lHzFsjdrj,,,,,Expense
T02506,U160,2021-03-26,Expense,Rent,28.0,Cash,Jaipur,Uber to office,2021.0,3.0,26.0,Friday,Expense
T07064,U124,,Income,Bonus,59435.0,UPI,Kolkata,Uber to office cash,,,,,Income
T12879,U020,,Expense,Food,545.0,Bank transfer,chennai,Monthly rent,,,,,Expense
T10754,U054,,Expense,Food,63.0,Nan,Mumbai,Grocery shopping,,,,,Expense
T06658,U036,,Expense,Rent,212.0,Nan,Jaipur,Salary,,,,,Expense
T07818,U082,,Expense,Food,31.0,Cash,Jaipur,Course fee,,,,,Expense
T12540,U010,,Expense,Utilities,52.0,Card,,Uber to office,,,,,Expense
T12906,U153,,Income,Other income,62510.0,Bank transfer,Delhi,Grocery shopping,,,,,Income
T05818,U098,,Expense,Food,116.0,UPI,Mumbai,Doctor visit,,,,,Expense
T11377,U054,2020-04-14,Expense,Rent,992.0,Cash,kolkata,Grocery shopping,2020.0,4.0,14.0,Tuesday,Expense
T06560,U127,,Expense,Rent,411.0,Card,Delhi,Netflix subscription,,,,,Expense
T09830,U188,,Expense,Savings,986.0,UPI,Kolkata,Doctor visit,,,,,Expense
T00756,U154,,Expense,Entertainment,230.0,Bank transfer,Pune,,,,,,Expense
T00316,U050,,Expense,Food,2202.0,UPI,Jaipur,Doctor visit,,,,,Expense
T14939,U111,2021-04-24,Income,Bonus,51036.0,Cash,Delhi,Grocery shopping,2021.0,4.0,24.0,Saturday,Income
T02651,U168,,Expense,Savings,2727.0,Bank transfer,chennai,Salary,,,,,Expense
T12210,U156,,Expense,Rent,1937.0,Cash,Hyderabad,Gift,,,,,Expense
T00215,U135,,Expense,Others,3678.0,Card,Lucknow,Uber to office late,,,,,Expense
T13779,U090,,Expense,Rent,302.0,UPI,Mumbai,,,,,,Expense
T02137,U090,,Expense,Food,173.0,UPI,Pune,,,,,,Expense
T00533,U079,2019-06-03,Expense,Food,2393.0,UPI,Hyderabad,Gift,2019.0,6.0,3.0,Monday,Expense
T03939,U115,,Expense,Food,6621.0,Cash,Pune,Paid electricity bill,,,,,Expense
T04755,U116,2020-07-28,Expense,Travel,387.0,Cash,,Monthly rent ,2020.0,7.0,28.0,Tuesday,Expense
T04664,U063,,Expense,Food,758.0,Bank transfer,Kolkata,Monthly rent,,,,,Expense
T12882,U032,,Expense,Entertainment,112.0,UPI,Kolkata,Uber to office ,,,,,Expense
T07497,U183,,Expense,Others,347.0,UPI,Mumbai,Grocery shopping,,,,,Expense
T11289,U028,,Expense,Food,402.0,Bank transfer,hyderabad,,,,,,Expense
T07113,U069,,Expense,Utilities,368.0,UPI,Ahmedabad,Uber to office,,,,,Expense
T12086,U123,,Expense,Food,984.0,UPI,Bengaluru,Salary via app,,,,,Expense
T04433,U098,2019-09-06,Expense,Entertainment,79.0,Bank transfer,Bengaluru,Paid electricity bill,2019.0,9.0,6.0,Friday,Expense
T01510,U112,,Expense,Rent,2520.0,UPI,Hyderabad,Course fee,,,,,Expense
T09501,U032,2020-01-08,Expense,Food,137.0,UPI,Lucknow,Monthly rent,2020.0,1.0,8.0,Wednesday,Expense
T13064,U077,,Expense,Travel,91.0,Nan,Jaipur,Dinner at resto cash,,,,,Expense
T00747,U177,,Expense,Utilities,263.0,UPI,Delhi,Netflix subscription,,,,,Expense
T12714,U129,2019-12-20,Income,Salary,59532.0,Nan,Lucknow,Netflix subscription via app,2019.0,12.0,20.0,Friday,Income
T09285,U025,2021-03-25,Expense,Others,2497.0,UPI,Ahmedabad,Grocery shopping,2021.0,3.0,25.0,Thursday,Expense
T07255,U145,,Expense,Food,955.0,Bank transfer,Ahmedabad,Uber to office,,,,,Expense
T10182,U038,,Expense,Education,2534.0,Bank transfer,Ahmedabad,Dinner at resto,,,,,Expense
T09575,U103,,Expense,Rent,578.0,Card,,,,,,,Expense
T01887,U027,,Expense,Food,2138.0,Cash,Delhi,Monthly rent,,,,,Expense
T09175,U116,,Expense,Entertainment,533.0,Cash,Chennai,Uber to office,,,,,Expense
T09635,U173,,Expense,Travel,2150.0,Bank transfer,Jaipur,Monthly rent,,,,,Expense
T12111,U146,,Expense,Utilities,441.0,Nan,Pune,Netflix subscription,,,,,Expense
T02423,U097,,Expense,Food,525.0,Bank transfer,Pune,Grocery shopping,,,,,Expense
T00078,U070,,Income,Bonus,88602.0,Cash,Delhi,Dinner at resto ,,,,,Income
T12114,U001,,Expense,Health,1187.0,UPI,Hyderabad,Netflix subscription,,,,,Expense
T04413,U118,,Expense,Travel,766.0,Card,Kolkata,Uber to office,,,,,Expense
T08482,U164,,Expense,Food,67.0,Bank transfer,Jaipur,Monthly rent via app,,,,,Expense
T11923,U150,,Expense,Ret,1119.0,Bank transfer,Jaipur,,,,,,Expense
T12874,U029,2020-03-28,Expense,Health,140.0,Card,Bengaluru,Course fee via app,2020.0,3.0,28.0,Saturday,Expense
T11668,U137,,Income,Salary,52042.0,Cash,Mumbai,Monthly rent via app,,,,,Income
T02223,U145,,Expense,Travel,329.0,Cash,Jaipur,,,,,,Expense
T03638,U023,,Expense,Travel,2137.0,Bank transfer,Delhi,Doctor visit,,,,,Expense
T09251,U097,,Expense,Food,420.0,Bank transfer,,Doctor visit,,,,,Expense
T03667,U112,,Expense,Travel,436.0,Bank transfer,Bengaluru,Grocery shopping,,,,,Expense
T05812,U100,,Expense,Rent,2801.0,Cash,delhi,4HboaLtiwgDIhkQC,,,,,Expense
T06291,U168,,Income,Salary,84817.0,Bank transfer,Ahmedabad,Course fee cash,,,,,Income
T10339,U154,,Expense,Rent,661.0,Bank transfer,Chennai,Uber to office,,,,,Expense
T12330,U077,2020-12-14,Expense,Rent,201.0,Bank transfer,,Gift,2020.0,12.0,14.0,Monday,Expense
T10656,U134,,Expense,Food,1391.0,Cash,Jaipur,Dinner at resto,,,,,Expense
